id;eid;eanCode;indexCatalogue;name;additionalName;description;basePriceNet;priceNet;basePrice;price;vatCode;vatRate;currency;category;producer;weight;availabilityCount;promotionInfo;imageUrls;Stan;Rodzaj bieżnika;Konstrukcja opony;Typ;Indeks nośności;Ilość płócien;Zastosowanie;Rozmiar opony;Stan opony;Średnica felgi;Indeks handlowy;Indeks katalogowy;Indeks producenta
151;1407;3528702231531;5406530M;Opona 540/65R30 Michelin MULTIBIB 143D;TL;;5880.00;5410.00;7232.40;6654.30;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;1.0000;;https://static.abstore.pl/img/grasdorf/7c0e9de1-2b66-4f31-94e7-ce0015d02a9e/l/opona-540%252F65r30-michelin-multibib-143d.jpg;nowa;Multibib;Radialna;Bezdętkowa (TL);143D (2725 kg przy 65 km/h);;Opona rolnicza;540/65;;30;5406530M;5406530M;
409;946;3528701617848;5208538K;Opona 520/85R38 Kleber TRAKER 155A8/152B;TL (20.8R38);;4730.00;4730.00;5817.90;5817.90;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;4.0000;;https://static.abstore.pl/img/grasdorf/56ba0858-2adb-4875-838c-6c0878da3a06/l/opona-520%252F85r38-kleber-traker-155a8%252F152b.png;nowa;Traker;Radialna;Bezdętkowa (TL);155A8/152B (3875 kg przy 40 km/h);;Opona rolnicza;20.8 (520/85);;38;20838k;5208538K;
416;193;3528701621272;11228K;Opona 11.2R28 Kleber SUPER VIGNE DOT23;116A8 TL (280/85R28);;1600.00;1380.00;1968.00;1697.40;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;6.0000;;https://static.abstore.pl/img/grasdorf/fe2fa727-82a4-4989-af42-34494e02f0cd/l/opona-11-2r28-kleber-super-vigne-dot23.png;nowa (DOT 2023);Super Vigne;Radialna;Bezdętkowa (TL);116A8 (1250 kg przy 40 km/h);;Opona rolnicza;11.2 (270/95, 280/85);;28;2808528k;11228K;
159;1233;3528706108730;3408018M;Opona 340/80-18 Michelin POWER CL 143A8;TL (12.5/80-18);;2040.00;2040.00;2509.20;2509.20;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;22.0000;;https://static.abstore.pl/img/grasdorf/bb334105-9023-464a-8ad1-73c4968c2a63/l/opona-340%252F80-18-michelin-power-cl-143a8.jpg;nowa;POWER CL;Diagonalna;Bezdętkowa (TL);143A8 (2725 kg przy 40 km/h);;Opona przemysłowa/komunalna;340/80;;18;1258018M;3408018M;
79;1159;7291050053075;6506542A;Opona 650/65R42 Alliance 365 DOT24;170D/173A8 TL;;3880.00;3880.00;4772.40;4772.40;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;2.0000;;https://static.abstore.pl/img/grasdorf/2f06cba0-59d9-49cd-a843-775f973bb37c/l/opona-650%252F65r42-alliance-365-dot24.png;nowa (DOT 2024);A-365;Radialna;Bezdętkowa (TL);170D/173A8 (6500 kg przy 40 km/h);;Opona rolnicza;650/65;;42;6506542A;6506542A;
442;1464;3528705890414;9544T;Opona 230/95R44 Taurus RC 95 134A8/134B;TL (9.5R44);;2070.00;1570.00;2546.10;1931.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Taurus;Taurus;;3.0000;;https://static.abstore.pl/img/grasdorf/1ad7f56b-a7c2-4c3e-abb1-6029074282e5/l/opona-230%252F95r44-taurus-rc-95-134a8%252F134b.jpg;nowa;RC 95;Radialna;Bezdętkowa (TL);134A8/134B (2120 kg przy 40 km/h);;Opona rolnicza;9.5 (250/85, 230/95);;44;2309544t;9544T;TAURUSSOILSAVERRC959.5R44134B
150;1349;3528708360334;3809538M;Opona 380/95R38 Michelin AGRIBIB;147A8/147B TL;;5290.00;4870.00;6506.70;5990.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;2.0000;;https://static.abstore.pl/img/grasdorf/25a3c0aa-5ba0-4791-a504-b2d1965fd099/l/opona-380%252F95r38-michelin-agribib.jpg;nowa;Agribib;Radialna;Bezdętkowa (TL);147A8/147B (3075 kg przy 40 km/h);;Opona rolnicza;380/95;;38;3809538M;3809538M;
27;1415;3528708877306;8007038MIC;Opona 800/70R38 Michelin MACHXBIB 173D;TL;;21610.00;19990.00;26580.30;24587.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;3.0000;;https://static.abstore.pl/img/grasdorf/1ac3b771-5424-482c-9621-48081d7028cc/l/opona-800%252F70r38-michelin-machxbib-173d.jpg;nowa;Machxbib;Radialna;Bezdętkowa (TL);173D (6500 kg przy 65 km/h);;Opona rolnicza;800/70;;38;8007038MIC;8007038MIC;
357;1790;3528709735056;2309548KK;Opona 230/95R48 Kleber CROPKER;136D/139A8 TL (9.5R48);;2350.00;2350.00;2890.50;2890.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;2.0000;;https://static.abstore.pl/img/grasdorf/0edc778e-a801-4deb-accc-bd5c1e07a829/l/opona-230%252F95r48-kleber-cropker.jpg;nowa;Cropker;Radialna;Bezdętkowa (TL);136D/139A8 (2430 kg przy 40 km/h);;Opona rolnicza;9.5 (250/85, 230/95);;48;9548kk;2309548KK;973505
136;1586;3528700502671;4008024M;Opona 400/80-24 Michelin POWER CL 162A8;TL (15.5/80-24);;3150.00;3150.00;3874.50;3874.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;21.0000;;https://static.abstore.pl/img/grasdorf/9774e26c-1b63-449e-8922-73e5783b481b/l/opona-400%252F80-24-michelin-power-cl-162a8.jpg;nowa;POWER CL;Diagonalna;Bezdętkowa (TL);162A8 (4750 kg przy 40 km/h);;Opona przemysłowa/komunalna;15.5/80 (400/80);;24;1558024m;4008024M;15.5/80-24POWERCL20PR
491;80;3528709626071;2709542T;Opona 270/95R42 Taurus RC 95 141A8/141B;TL (11.2R42);;2540.00;1990.00;3124.20;2447.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Taurus;Taurus;;12.0000;;https://static.abstore.pl/img/grasdorf/f7e2a366-58bb-40c3-b7f7-56b4223c8ce4/l/opona-270%252F95r42-taurus-rc-95-141a8%252F141b.jpg;nowa;RC 95;Radialna;Bezdętkowa (TL);141A8/141B (2575 kg przy 40 km/h);;Opona rolnicza;11.2 (270/95, 280/85);;42;11242t;2709542T;2709542.141A8
1018;1495;8903094028610;2309542BKT;Opona 230/95R42 BKT Agrimax RT 955;133A8/133B TL (9.5R42);;1610.00;1610.00;1980.30;1980.30;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony BKT;BKT;;2.0000;;https://static.abstore.pl/img/grasdorf/0c775ccb-636b-4430-833a-79300b17f21f/l/opona-230%252F95r42-bkt-agrimax-rt-955.jpg;nowa;RT 955;Radialna;Bezdętkowa (TL);133A8/133B (2060 kg przy 40 km/h);;Opona rolnicza;9.5 (250/85, 230/95);;42;9542bkt;2309542BKT;8903094028610
3;76;3528701884042;9528k;Opona 9.5R28 Kleber SUPER VIGNE 109A8 TL;(250/85R28);;1370.00;1370.00;1685.10;1685.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;8.0000;;https://static.abstore.pl/img/grasdorf/e79a8513-696d-4e6f-93d3-afabc551edb4/l/opona-9-5r28-kleber-super-vigne-109a8-tl.png;nowa;Super Vigne;Radialna;Bezdętkowa (TL);109A8 (1030 kg przy 40 km/h);;Opona rolnicza;9.5 (250/85, 230/95);;28;2508528k;9528k;
497;533;3528708124097;2309548t;Opona 230/95R48 Taurus RC 95 DOT22;136A8/136B TL (9.5R48);;2430.00;1690.00;2988.90;2078.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Taurus;Taurus;;2.0000;;https://static.abstore.pl/img/grasdorf/6ae0a6a7-a46f-49c6-ad6d-b14740816e03/l/opona-230%252F95r48-taurus-rc-95-dot22.jpg;nowa (DOT 2022);RC 95;Radialna;Bezdętkowa (TL);136A8/136B (2240 kg przy 40 km/h);;Opona rolnicza;9.5 (250/85, 230/95);;48;9548t;2309548t;TAURUSSOILSAVERRC959.5R48136B
444;1535;3528705296179;4406524T;Opona 440/65R24 Taurus POINT 65 DOT23;128A8/128B TL;;1350.00;1350.00;1660.50;1660.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Taurus;Taurus;;1.0000;;https://static.abstore.pl/img/grasdorf/914c5f37-5ed9-4d95-9e23-a6a61db4d13f/l/opona-440%252F65r24-taurus-point-65-dot23.jpg;nowa (DOT 2023);Point 65;Radialna;Bezdętkowa (TL);128A8/128B (1800 kg przy 40 km/h);;Opona rolnicza;440/65;;24;4406524T;4406524T;
953;38;8903635011873;11232A;Opona 270/95R32 Alliance 350 132D/135A8;TL (11.2R32);;1290.00;1290.00;1586.70;1586.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;2.0000;;https://static.abstore.pl/img/grasdorf/ad4bc839-370c-4c34-a77c-090dbd9753a7/l/opona-270%252F95r32-alliance-350-132d%252F135a8.png;nowa;A-350;Radialna;Bezdętkowa (TL);132D/135A8 (2000 kg przy 65 km/h);;Opona rolnicza;11.2 (270/95, 280/85);;32;2709532A;11232A;
1130;1626;8903094041374;9516BKT;Opona 9.5-16 BKT TR 144 6PR TT;;;440.00;440.00;541.20;541.20;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony BKT;BKT;;1.0000;;https://static.abstore.pl/img/grasdorf/48dd9b52-807c-4e71-8a99-74bd29f374a4/l/opona-9-5-16-bkt-tr-144-6pr-tt.jpg;nowa;TR 144;Diagonalna;Dętkowa (TT);;6 PR;Opona rolnicza;9.5 (250/85, 230/95);;16;OP-4314;9516BKT;
582;1614;3528703468097;4007020M;Opona 400/70-20 Michelin POWER CL 149A8;TL (16.0/70-20, 405/70-20);;2470.00;2470.00;3038.10;3038.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;20.0000;;https://static.abstore.pl/img/grasdorf/c96af964-7e10-4efb-95d4-552ee77c942f/l/opona-400%252F70-20-michelin-power-cl-149a8.jpg;nowa;POWER CL;Diagonalna;Bezdętkowa (TL);149A8 (3250 kg przy 40 km/h);;Opona przemysłowa/komunalna;400/70;;20;4057020M;4007020M;MICHELINPOWCL16/70-20149A8
418;500;3528701617794;3208536k;Opona 320/85R36 Kleber TRAKER 128A8/125B;TL (12.4R36);;2080.00;2080.00;2558.40;2558.40;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;6.0000;;https://static.abstore.pl/img/grasdorf/f0923245-b573-4ea7-845f-3bbad32ab571/l/opona-320%252F85r36-kleber-traker-128a8%252F125b.png;nowa;Traker;Radialna;Bezdętkowa (TL);128A8/125B (1800 kg przy 40 km/h);;Opona rolnicza;12.4 (320/85, 300/95, 320/90);;36;12436k;3208536k;
1661;2377;8903635028536;4608538Aaii;Opona 460/85R38 Alliance AGRISTAR II 85;149D TL (18.4R38);;2640.00;2640.00;3247.20;3247.20;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;1.0000;;https://static.abstore.pl/img/grasdorf/525222c8-b7ef-4973-9de6-4911d357c71a/l/opona-460%252F85r38-alliance-agristar-ii-85.png;nowa;A-385;Radialna;Bezdętkowa (TL);149D (3250 kg przy 65 km/h);;Opona rolnicza;18.4 (460/85, 480/80);;38;18438Aaii;4608538Aaii;
664;718;;3809046MITA;Opona 380/90R46 Mitas AC 85 159A8/156B;TL (14.9R46);;3860.00;3860.00;4747.80;4747.80;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Mitas;Mitas;;4.0000;;https://static.abstore.pl/img/grasdorf/52e9b881-d7bd-4ac2-b8c4-040ab738df1c/l/opona-380%252F90r46-mitas-ac-85-159a8%252F156b.png;nowa;AC 85;Radialna;Bezdętkowa (TL);159A8/156B (4375 kg przy 40 km/h);;Opona rolnicza;14.9 (380/85, 380/90, 400/80);;46;14946mita;3809046MITA;
60;970;3528700094176;6006534K;Opona 600/65R34 Kleber GRIPKER 151D TL;;;4990.00;4990.00;6137.70;6137.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;2.0000;;https://static.abstore.pl/img/grasdorf/a5b9e439-cae0-4b9c-ae92-0aa442e25d05/l/opona-600%252F65r34-kleber-gripker-151d-tl.jpg;nowa;Gripker;Radialna;Bezdętkowa (TL);151D (3450 kg przy 65 km/h);;Opona rolnicza;600/65;;34;6006534K;6006534K;
298;1737;3528705427948;5007024MM;Opona 500/70R24 Michelin XMCL 164A8/164B;TL;;4460.00;4210.00;5485.80;5178.30;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;3.0000;;https://static.abstore.pl/img/grasdorf/65b816d4-f773-444c-b9b4-26590112d8dd/l/opona-500%252F70r24-michelin-xmcl-164a8%252F164b.jpg;nowa;XMCL;Radialna;Bezdętkowa (TL);164A8/164B (5000 kg przy 40 km/h);;Opona przemysłowa/komunalna;500/70;;24;5007024MM;5007024MM;
454;1814;3528700840728;6006528T;Opona 600/65R28 Taurus POINT HP DOT23;154A8/154B TL;;2670.00;2670.00;3284.10;3284.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Taurus;Taurus;;3.0000;;https://static.abstore.pl/img/grasdorf/f93efda2-9a5e-4210-8b05-4578e9dfd573/l/opona-600%252F65r28-taurus-point-hp-dot23.png;nowa (DOT 2023);Point HP;Radialna;Bezdętkowa (TL);154A8/154B  (3750 kg przy 40 km/h);;Opona rolnicza;600/65;;28;6006528T;6006528T;
843;1923;;6007028MIT;Opona 600/70R28 Mitas SFT 157D/160A8 TL;;;4800.00;4290.00;5904.00;5276.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Mitas;Mitas;;2.0000;;https://static.abstore.pl/img/grasdorf/cccf8c02-2572-4f17-9028-34e1a86cbd73/l/opona-600%252F70r28-mitas-sft-157d%252F160a8-tl.png,https://static.abstore.pl/img/grasdorf/15d65ac5-de3c-4b77-9fa9-56ca9c378f2f/l/opona-600%252F70r28-mitas-sft-157d%252F160a8-tl.png;nowa;SFT;Radialna;Bezdętkowa (TL);157D/160A8 (4500 kg przy 40 km/h);;Opona rolnicza;600/70;;28;6007028MIT;6007028MIT;
327;1766;3528705778453;4208030M;Opona 420/80-30 Michelin POWER CL 155A8;TL (16.9-30);;3660.00;3660.00;4501.80;4501.80;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;2.0000;;https://static.abstore.pl/img/grasdorf/915e27c5-82a2-470e-8dee-c70191f48c8a/l/opona-420%252F80-30-michelin-power-cl-155a8.jpg;nowa;POWER CL;Diagonalna;Bezdętkowa (TL);155A8 (3875 kg przy 40 km/h);;Opona przemysłowa/komunalna;16.9 (420/85, 420/80, 440/80);;30;4208030M;4208030M;
322;1761;3528701656298;4408024MMM;Opona 440/80-24 Michelin POWER CL 168A8;TL (16.9-24);;3900.00;3820.00;4797.00;4698.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;4.0000;;https://static.abstore.pl/img/grasdorf/dd27ec7e-815e-4262-8830-ce5f75c6f2aa/l/opona-440%252F80-24-michelin-power-cl-168a8.jpg;nowa;POWER CL;Diagonalna;Bezdętkowa (TL);168A8 (5600 kg przy 40 km/h);;Opona przemysłowa/komunalna;16.9 (420/85, 420/80, 440/80);;24;1698024mmm;4408024MMM;
324;1763;3528701962207;5007024MMM;Opona 500/70-24 Michelin POWER CL DOT22;164A8 TL;;3860.00;3790.00;4747.80;4661.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;3.0000;;https://static.abstore.pl/img/grasdorf/a0318ab9-7590-4ef9-ae50-a834e7598432/l/opona-500%252F70-24-michelin-power-cl-dot22.jpg;nowa (DOT 2022);POWER CL;Diagonalna;Bezdętkowa (TL);164A8 (5000 kg przy 40 km/h);;Opona przemysłowa/komunalna;500/70;;24;5007024MMM;5007024MMM;
168;1184;3528708975743;4806528M;Opona 480/65R28 Michelin MULTIBIB 136D;TL;;4320.00;4320.00;5313.60;5313.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;4.0000;;https://static.abstore.pl/img/grasdorf/2687d24b-aa61-4363-a34e-49350c5a9c57/l/opona-480%252F65r28-michelin-multibib-136d.jpg;nowa;Multibib;Radialna;Bezdętkowa (TL);136D (2240 kg przy 65 km/h);;Opona rolnicza;480/65;;28;4806528M;4806528M;
300;1739;3528703162230;4408028M;Opona 440/80R28 Michelin XMCL 156A8/156B;TL (16.9R28);;4710.00;4550.00;5793.30;5596.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;2.0000;;https://static.abstore.pl/img/grasdorf/754d26eb-0496-4300-880f-d45375101c39/l/opona-440%252F80r28-michelin-xmcl-156a8%252F156b.jpg;nowa;XMCL;Radialna;Bezdętkowa (TL);156A8/156B (4000 kg przy 40 km/h);;Opona przemysłowa/komunalna;16.9 (420/85, 420/80, 440/80);;28;16928m;4408028M;
1463;2964;8059971011449;6009TR991;Opona 6.00-9 Trelleborg T991 10PR TT;;;260.00;260.00;319.80;319.80;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Trelleborg;Trelleborg;;1.0000;;https://static.abstore.pl/img/grasdorf/e3008b21-9480-4bc1-b614-131905cc49be/l/opona-6-00-9-trelleborg-t991-10pr-tt.jpg;nowa;;Diagonalna;Dętkowa (TT);;10 PR;Opona rolnicza;6;;9;69TR991;6009TR991;
1832;2549;8903635010562;4208534A-IN;Opona 420/85R34 Alliance FarmPro dot 22;142A8 TL (16.9R34);;1890.00;1890.00;2324.70;2324.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;2.0000;;https://static.abstore.pl/img/grasdorf/1fbacac1-93b7-4829-8364-78425d41714c/l/opona-420%252F85r34-alliance-farmpro-dot-22.png;nowa (DOT 2022);FarmPro;Radialna;Bezdętkowa (TL);142A8 (2650 kg przy 40 km/h);;Opona rolnicza;16.9 (420/85, 420/80, 440/80);;34;16934a-in;4208534A-IN;
397;1011;3528709874175;4806524K;Opona 480/65R24 Kleber GRIPKER 133D TL;;;2390.00;2390.00;2939.70;2939.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;2.0000;;https://static.abstore.pl/img/grasdorf/be9199a6-4753-4103-94cc-bd1b6bd8a284/l/opona-480%252F65r24-kleber-gripker-133d-tl.jpg;nowa;Gripker;Radialna;Bezdętkowa (TL);133D (2060 kg przy 65 km/h);;Opona rolnicza;480/65;;24;4806524K;4806524K;
429;653;3528706560002;5208542k;Opona 520/85R42 Kleber TRAKER 157A8/157B;TL (20.8R42);;5780.00;5780.00;7109.40;7109.40;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;6.0000;;https://static.abstore.pl/img/grasdorf/2979fbd2-e48b-4c1d-a86e-1b9190ed4d41/l/opona-520%252F85r42-kleber-traker-157a8%252F157b.png;nowa;Traker;Radialna;Bezdętkowa (TL);157A8/157B (4125 kg przy 40 km/h);;Opona rolnicza;20.8 (520/85);;42;20842k;5208542k;KLE20842TRAKER157A8
86;1244;3528700057225;6506538K;Opona 650/65R38 Kleber GRIPKER 157D TL;;;6200.00;6200.00;7626.00;7626.00;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;6.0000;;https://static.abstore.pl/img/grasdorf/3e5b6b27-54f8-4182-824a-2a3436a829b8/l/opona-650%252F65r38-kleber-gripker-157d-tl.jpg;nowa;Gripker;Radialna;Bezdętkowa (TL);157D (4125 kg przy 65 km/h);;Opona rolnicza;650/65;;38;6506538K;6506538K;
377;1812;3528701608846;3407520K;Opona 340/75R20 Kleber SUPER G;117A8/114B TL;;2010.00;1710.00;2472.30;2103.30;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;1.0000;;https://static.abstore.pl/img/grasdorf/e1252518-547d-472e-b17b-ab221a8a9fef/l/opona-340%252F75r20-kleber-super-g.jpg;nowa (DOT 2022);Super G;Radialna;Bezdętkowa (TL);117A8/114B (1285 kg przy 40 km/h);;Opona rolnicza;340/75;;20;3407520K;3407520K;
14;705;8903635011903;2309544A-IN;Opona 230/95R44 Alliance 350 134D/137A8;TL (9.5R44);;1570.00;1440.00;1931.10;1771.20;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;4.0000;;https://static.abstore.pl/img/grasdorf/b8f1b0d2-8678-476d-88bf-70a320a71a88/l/opona-230%252F95r44-alliance-350-134d%252F137a8.png;nowa;A-350;Radialna;Bezdętkowa (TL);134D/137A8 (2300 kg przy 40 km/h);;Opona rolnicza;9.5 (250/85, 230/95);;44;9544a-in;2309544A-IN;AAA35050010AL-IN
231;1669;3528708730236;3809538MM;Opona VF380/95R38 Michelin YIELDBIB;154A8/154B TL;;7080.00;7080.00;8708.40;8708.40;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;2.0000;;https://static.abstore.pl/img/grasdorf/f943ac80-5d52-4afc-8ac2-2f1b21aa7004/l/opona-vf380%252F95r38-michelin-yieldbib.jpg;nowa;Yieldbib;Radialna;Bezdętkowa (TL);154A8/154B  (3750 kg przy 40 km/h);;Opona rolnicza;380/95;;38;3809538MM;3809538MM;
1166;2124;8903094028672;2109518BKT;Opona 210/95R18 BKT Agrimax RT 855;108A8/108B TL;;580.00;580.00;713.40;713.40;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony BKT;BKT;;4.0000;;https://static.abstore.pl/img/grasdorf/3ba9bb99-c488-4a4c-a234-d932c5529360/l/opona-210%252F95r18-bkt-agrimax-rt-855.jpg;nowa;RT 855;Radialna;Bezdętkowa (TL);108A8/108B (1000 kg przy 40 km/h);;Opona rolnicza;8.3 (210/95);;18;8318bkt;2109518BKT;
10;1021;;22100010j3326;Opona 22x10.00-10 Journey P332 6PR TL;;;160.00;160.00;196.80;196.80;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Journey;;2.0000;;;nowa;Axiobib;Diagonalna;Bezdętkowa (TL);97A3;;Opona rolnicza;900/60;;10;221010j3326;22100010j3326;
2102;2821;7291050039222;40055175AL;Opona 400/55-17.5 Alliance 328 16PR TL;;;2550.00;2550.00;3136.50;3136.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;1.0000;;https://static.abstore.pl/img/grasdorf/7863f27d-cb78-4ad8-befc-c6660bf66a1b/l/opona-400%252F55-17-5-alliance-328-16pr-tl.jpg;nowa;A-328;Diagonalna;Bezdętkowa (TL);;16 PR;Opona rolnicza;400/55;;17.5;40055175AL;40055175AL;
1566;3084;3528707605634;3408524KL;Opona 340/85R24 Kleber TRAKER 130A8/127B;TL (13.6R24);;1550.00;1550.00;1906.50;1906.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;19.0000;;https://static.abstore.pl/img/grasdorf/28765684-6659-4d53-b8bf-2ce9bc239551/l/opona-340%252F85r24-kleber-traker-130a8%252F127b.png;nowa;Traker;Radialna;Bezdętkowa (TL);130A8/127B (1900 kg przy 40 km/h);;Opona rolnicza;13.6 (340/85, 340/90);;24;13624kl;3408524KL;
590;1552;8059971008036;4007018TR;Opona 400/70R18 Trelleborg TH400;147A8/147B TL;;2020.00;1610.00;2484.60;1980.30;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Trelleborg;Trelleborg;;2.0000;;https://static.abstore.pl/img/grasdorf/9a10948e-9877-4868-b04f-7cea5df5447c/l/opona-400%252F70r18-trelleborg-th400.jpg;nowa;TH400;Radialna;Bezdętkowa (TL);147A8/147B (3075 kg przy 40 km/h);;Opona przemysłowa/komunalna;400/70;;18;4007018TR;4007018TR;
126;1593;3528704299706;6006528M;Opona 600/65R28 Michelin Machxbib;154D/150E TL;;8150.00;7450.00;10024.50;9163.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;3.0000;;https://static.abstore.pl/img/grasdorf/aa035384-96b2-42ec-bc3f-84561ea9c436/l/opona-600%252F65r28-michelin-machxbib.jpg;nowa;Machxbib;Radialna;Bezdętkowa (TL);154D/150E (3750 kg przy 65 km/h);;Opona rolnicza;600/65;;28;6006528M;6006528M;
1196;2154;8903094021840;2709548BKT;Opona 270/95R48 BKT Agrimax RT 955;144A8/144B TL (11.2R48);;2050.00;2050.00;2521.50;2521.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony BKT;BKT;;2.0000;;https://static.abstore.pl/img/grasdorf/af64a567-c49f-4475-8c74-99d7d6019f7b/l/opona-270%252F95r48-bkt-agrimax-rt-955.jpg;nowa;RT 955;Radialna;Bezdętkowa (TL);144A8/144B (2800 kg przy 40 km/h);;Opona rolnicza;11.2 (270/95, 280/85);;48;11248bkt;2709548BKT;8903094021840
391;45;3528702657843;2309540k;Opona 230/95R40 Kleber CROPKER;132D/135A8 TL (9.5R40);;2090.00;2090.00;2570.70;2570.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;2.0000;;https://static.abstore.pl/img/grasdorf/ad0fdf48-7767-4043-b2e5-4cbc73ca36b3/l/opona-230%252F95r40-kleber-cropker.jpg;nowa;Cropker;Radialna;Bezdętkowa (TL);132D/135A8 (2000 kg przy 65 km/h);;Opona rolnicza;9.5 (250/85, 230/95);;40;9540k;2309540k;
1761;2477;7291050060547;3809054A;Opona 380/90R54 Alliance 350 152D/155A8;TL (14.9R54);;4210.00;3720.00;5178.30;4575.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;2.0000;;https://static.abstore.pl/img/grasdorf/6cb014fc-ec57-4dbd-9680-387b236c41bc/l/opona-380%252F90r54-alliance-350-152d%252F155a8.png;nowa;A-350;Radialna;Bezdętkowa (TL);152D/155A8 (3875 kg przy 40 km/h);;Opona rolnicza;14.9 (380/85, 380/90, 400/80);;54;14954a;3809054A;
661;702;8059971008746;5208542tr;Opona 520/85R42 Trelleborg TM 600 DOT23;157A8/154B TL (20.8R42);;7670.00;3790.00;9434.10;4661.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Trelleborg;Trelleborg;;2.0000;;https://static.abstore.pl/img/grasdorf/5b738926-77f0-4c58-8cf8-d0eb9798c31a/l/opona-520%252F85r42-trelleborg-tm-600-dot23.jpg;nowa (DOT 2023);TM 600;Radialna;Bezdętkowa (TL);157A8/154B (4125 kg przy 40 km/h);;Opona rolnicza;20.8 (520/85);;42;20842tr;5208542tr;
143;1477;3528703726906;4607024BIB;Opona 460/70R24 Michelin BIBLOAD;159A8/159B TL (17.5R24);;3770.00;3770.00;4637.10;4637.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;26.0000;;https://static.abstore.pl/img/grasdorf/71f86f37-cb07-4af0-8773-b0f902ee9e2a/l/opona-460%252F70r24-michelin-bibload.jpg;nowa;Bibload Hard Surface;Radialna;Bezdętkowa (TL);159A8/159B (4375 kg przy 40 km/h);;Opona przemysłowa/komunalna;17.5 (460/70);;24;17524bib;4607024BIB;
