kod producenta;symbol handlopex;producent;nazwa;szerokosc;profil;srednica;indeks pr.;indeks nosn.;ilosc;cena det.;cena hurt netto;ean;opor toczenia;przyczepnosc;halas;dot;cena fix;waga;maxDpdQty;labelNoise;labelSnow;labelIce;labelEprel;isElectric;
DET009;KADP10065000V6022;Kabat;DÊTKA 6.50 - 10  V6.02.2  [TR-87];650;82;10;V;TR-87;13;47.03;29.11;5901765011063;;;;;0;0.750;0;;0;0;0;0;
DET112;KADP1007080090GP4;Kabat;DÊTKA 21 x 7/8/9.00 - 10  GP-4;;82;10;A9;;2;56.67;34.79;5901765011995;;;;;0;0.810;0;;0;0;0;0;
DET112;KADP1007080090GP4;Kabat;DÊTKA 21 x 7/8/9.00 - 10  GP-4;;82;10;A9;;1;56.67;34.79;5901765011995;;;;;0;0.810;0;;0;0;0;0;
DET112;KADP1007080090GP4;Kabat;DÊTKA 21 x 7/8/9.00 - 10  GP-4;;82;10;A9;;6;56.67;34.79;5901765011995;;;;;0;0.810;0;;0;0;0;0;
DET112;KADP1007080090GP4;Kabat;DÊTKA 21 x 7/8/9.00 - 10  GP-4;;82;10;A9;;26;56.67;34.79;5901765011995;;;;;0;0.810;0;;0;0;0;0;
DET112;KADP1007080090GP4;Kabat;DÊTKA 21 x 7/8/9.00 - 10  GP-4;;82;10;A9;;2;56.67;34.79;5901765011995;;;;;0;0.810;0;;0;0;0;0;
DET112;KADP1007080090GP4;Kabat;DÊTKA 21 x 7/8/9.00 - 10  GP-4;;82;10;A9;;35;56.67;34.79;5901765011995;;;;;0;0.810;0;;0;0;0;0;
DET112;KADP1007080090GP4;Kabat;DÊTKA 21 x 7/8/9.00 - 10  GP-4;;82;10;A9;;10;56.67;34.79;5901765011995;;;;;0;0.810;0;;0;0;0;0;
DET112;KADP1007080090GP4;Kabat;DÊTKA 21 x 7/8/9.00 - 10  GP-4;;82;10;A9;;13;56.67;34.79;5901765011995;;;;;0;0.810;0;;0;0;0;0;
DET112;KADP1007080090GP4;Kabat;DÊTKA 21 x 7/8/9.00 - 10  GP-4;;82;10;A9;;1;56.67;34.79;5901765011995;;;;;0;0.810;0;;0;0;0;0;
DET119;KADP12023850105T1;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-15;23 x 8.50;50;12;A1;;40;62.08;38.22;5901765012060;;;;;0;1.140;0;;0;0;0;0;
DET119;KADP12023850105T1;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-15;23 x 8.50;50;12;A1;;9;62.08;38.22;5901765012060;;;;;0;1.140;0;;0;0;0;0;
DET119;KADP12023850105T1;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-15;23 x 8.50;50;12;A1;;1;62.08;38.22;5901765012060;;;;;0;1.140;0;;0;0;0;0;
DET119;KADP12023850105T1;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-15;23 x 8.50;50;12;A1;;1;62.08;38.22;5901765012060;;;;;0;1.140;0;;0;0;0;0;
DET119;KADP12023850105T1;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-15;23 x 8.50;50;12;A1;;1;62.08;38.22;5901765012060;;;;;0;1.140;0;;0;0;0;0;
DET119;KADP12023850105T1;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-15;23 x 8.50;50;12;A1;;8;62.08;38.22;5901765012060;;;;;0;1.140;0;;0;0;0;0;
DET119;KADP12023850105T1;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-15;23 x 8.50;50;12;A1;;1;62.08;38.22;5901765012060;;;;;0;1.140;0;;0;0;0;0;
DET119;KADP12023850105T1;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-15;23 x 8.50;50;12;A1;;72;62.08;38.22;5901765012060;;;;;0;1.140;0;;0;0;0;0;
DET119;KADP12023850105T1;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-15;23 x 8.50;50;12;A1;;42;62.08;38.22;5901765012060;;;;;0;1.140;0;;0;0;0;0;
DET119;KADP12023850105T1;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-15;23 x 8.50;50;12;A1;;10;62.08;38.22;5901765012060;;;;;0;1.140;0;;0;0;0;0;
DET119;KADP12023850105T1;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-15;23 x 8.50;50;12;A1;;1;62.08;38.22;5901765012060;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;4;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;9;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;22;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;100;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;3;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;14;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;4;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;81;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;16;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;6;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;14;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;52;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;7;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET058;KADP12023850105TR;Kabat;DÊTKA 23 x 8.50/10.50 - 12  TR-13;23 x 8.50;50;12;A1;;4;65.63;40.73;5901765011490;;;;;0;1.140;0;;0;0;0;0;
DET094;KADP12024100000TR;Kabat;DÊTKA 24 x 12.00/13.00 - 12  TR-13;24 x 12.00;82;12;0;;5;91.83;56.99;5901765011834;;;;;0;1.200;0;;0;0;0;0;
DET094;KADP12024100000TR;Kabat;DÊTKA 24 x 12.00/13.00 - 12  TR-13;24 x 12.00;82;12;0;;2;91.83;56.99;5901765011834;;;;;0;1.200;0;;0;0;0;0;
DET094;KADP12024100000TR;Kabat;DÊTKA 24 x 12.00/13.00 - 12  TR-13;24 x 12.00;82;12;0;;2;91.83;56.99;5901765011834;;;;;0;1.200;0;;0;0;0;0;
DET094;KADP12024100000TR;Kabat;DÊTKA 24 x 12.00/13.00 - 12  TR-13;24 x 12.00;82;12;0;;9;91.83;56.99;5901765011834;;;;;0;1.200;0;;0;0;0;0;
DET094;KADP12024100000TR;Kabat;DÊTKA 24 x 12.00/13.00 - 12  TR-13;24 x 12.00;82;12;0;;5;91.83;56.99;5901765011834;;;;;0;1.200;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;2;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;8;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;3;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;100;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;7;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;15;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;54;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;15;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;8;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;2;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;15;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;68;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;4;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET110;KADP120261200TR13;Kabat;DÊTKA 26 x 12.00 - 12  TR-13;26x10;20.00;12;0;;15;77.34;48;5901765011971;;;;;0;1.830;0;;0;0;0;0;
DET079;KADP1202710JS2F57;Kabat;DÊTKA 27 x 10 - 12  JS-2  FI57;27 x 10.50;;12;S;;6;79.55;48.83;5901765011698;;;;;0;1.830;0;;0;0;0;0;
DET079;KADP1202710JS2F57;Kabat;DÊTKA 27 x 10 - 12  JS-2  FI57;27 x 10.50;;12;S;;8;79.55;48.83;5901765011698;;;;;0;1.830;0;;0;0;0;0;
DET079;KADP1202710JS2F57;Kabat;DÊTKA 27 x 10 - 12  JS-2  FI57;27 x 10.50;;12;S;;36;79.55;48.83;5901765011698;;;;;0;1.830;0;;0;0;0;0;
DET079;KADP1202710JS2F57;Kabat;DÊTKA 27 x 10 - 12  JS-2  FI57;27 x 10.50;;12;S;;8;79.55;48.83;5901765011698;;;;;0;1.830;0;;0;0;0;0;
DET079;KADP1202710JS2F57;Kabat;DÊTKA 27 x 10 - 12  JS-2  FI57;27 x 10.50;;12;S;;5;79.55;48.83;5901765011698;;;;;0;1.830;0;;0;0;0;0;
DET079;KADP1202710JS2F57;Kabat;DÊTKA 27 x 10 - 12  JS-2  FI57;27 x 10.50;;12;S;;1;79.55;48.83;5901765011698;;;;;0;1.830;0;;0;0;0;0;
DET079;KADP1202710JS2F57;Kabat;DÊTKA 27 x 10 - 12  JS-2  FI57;27 x 10.50;;12;S;;11;79.55;48.83;5901765011698;;;;;0;1.830;0;;0;0;0;0;
DET079;KADP1202710JS2F57;Kabat;DÊTKA 27 x 10 - 12  JS-2  FI57;27 x 10.50;;12;S;;24;79.55;48.83;5901765011698;;;;;0;1.830;0;;0;0;0;0;
DET079;KADP1202710JS2F57;Kabat;DÊTKA 27 x 10 - 12  JS-2  FI57;27 x 10.50;;12;S;;74;79.55;48.83;5901765011698;;;;;0;1.830;0;;0;0;0;0;
DET079;KADP1202710JS2F57;Kabat;DÊTKA 27 x 10 - 12  JS-2  FI57;27 x 10.50;;12;S;;4;79.55;48.83;5901765011698;;;;;0;1.830;0;;0;0;0;0;
DET079;KADP1202710JS2F57;Kabat;DÊTKA 27 x 10 - 12  JS-2  FI57;27 x 10.50;;12;S;;7;79.55;48.83;5901765011698;;;;;0;1.830;0;;0;0;0;0;
DET015;KADP12050000V1091;Kabat;DÊTKA 5.00 - 12  TR -13;500;82;12;V;;0;39.03;24.23;5901765011124;;;;;0;0.760;0;;0;0;0;0;
DET015;KADP12050000V1091;Kabat;DÊTKA 5.00 - 12  TR -13;500;82;12;V;;68;39.03;24.23;5901765011124;;;;;0;0.760;0;;0;0;0;0;
DET015;KADP12050000V1091;Kabat;DÊTKA 5.00 - 12  TR -13;500;82;12;V;;86;39.03;24.23;5901765011124;;;;;0;0.760;0;;0;0;0;0;
DET015;KADP12050000V1091;Kabat;DÊTKA 5.00 - 12  TR -13;500;82;12;V;;2;39.03;24.23;5901765011124;;;;;0;0.760;0;;0;0;0;0;
DET015;KADP12050000V1091;Kabat;DÊTKA 5.00 - 12  TR -13;500;82;12;V;;10;39.03;24.23;5901765011124;;;;;0;0.760;0;;0;0;0;0;
DET015;KADP12050000V1091;Kabat;DÊTKA 5.00 - 12  TR -13;500;82;12;V;;3;39.03;24.23;5901765011124;;;;;0;0.760;0;;0;0;0;0;
DET015;KADP12050000V1091;Kabat;DÊTKA 5.00 - 12  TR -13;500;82;12;V;;1;39.03;24.23;5901765011124;;;;;0;0.760;0;;0;0;0;0;
DET015;KADP12050000V1091;Kabat;DÊTKA 5.00 - 12  TR -13;500;82;12;V;;2;39.03;24.23;5901765011124;;;;;0;0.760;0;;0;0;0;0;
DET015;KADP12050000V1091;Kabat;DÊTKA 5.00 - 12  TR -13;500;82;12;V;;66;39.03;24.23;5901765011124;;;;;0;0.760;0;;0;0;0;0;
DET015;KADP12050000V1091;Kabat;DÊTKA 5.00 - 12  TR -13;500;82;12;V;;2;39.03;24.23;5901765011124;;;;;0;0.760;0;;0;0;0;0;
DET146;KADP120650800TR13;Kabat;DÊTKA 6.50/80 - 12  TR-13;650;80;12;0;;47;43.23;27.93;;;;;;0;0.760;0;;0;0;0;0;
DET146;KADP120650800TR13;Kabat;DÊTKA 6.50/80 - 12  TR-13;650;80;12;0;;2;43.23;27.93;;;;;;0;0.760;0;;0;0;0;0;
DET146;KADP120650800TR13;Kabat;DÊTKA 6.50/80 - 12  TR-13;650;80;12;0;;6;43.23;27.93;;;;;;0;0.760;0;;0;0;0;0;
DET146;KADP120650800TR13;Kabat;DÊTKA 6.50/80 - 12  TR-13;650;80;12;0;;3;43.23;27.93;;;;;;0;0.760;0;;0;0;0;0;
DET146;KADP120650800TR13;Kabat;DÊTKA 6.50/80 - 12  TR-13;650;80;12;0;;4;43.23;27.93;;;;;;0;0.760;0;;0;0;0;0;
DET146;KADP120650800TR13;Kabat;DÊTKA 6.50/80 - 12  TR-13;650;80;12;0;;57;43.23;27.93;;;;;;0;0.760;0;;0;0;0;0;
DET146;KADP120650800TR13;Kabat;DÊTKA 6.50/80 - 12  TR-13;650;80;12;0;;1;43.23;27.93;;;;;;0;0.760;0;;0;0;0;0;
DET146;KADP120650800TR13;Kabat;DÊTKA 6.50/80 - 12  TR-13;650;80;12;0;;69;43.23;27.93;;;;;;0;0.760;0;;0;0;0;0;
DET146;KADP120650800TR13;Kabat;DÊTKA 6.50/80 - 12  TR-13;650;80;12;0;;2;43.23;27.93;;;;;;0;0.760;0;;0;0;0;0;
DET146;KADP120650800TR13;Kabat;DÊTKA 6.50/80 - 12  TR-13;650;80;12;0;;4;43.23;27.93;;;;;;0;0.760;0;;0;0;0;0;
DET057;KADP1207000JS2000;Kabat;DÊTKA 7.00 - 12  JS-2;700;;12;S;;3;64.29;39.9;5901765011483;;;;;0;1.140;0;;0;0;0;0;
DET057;KADP1207000JS2000;Kabat;DÊTKA 7.00 - 12  JS-2;700;;12;S;;9;64.29;39.9;5901765011483;;;;;0;1.140;0;;0;0;0;0;
DET057;KADP1207000JS2000;Kabat;DÊTKA 7.00 - 12  JS-2;700;;12;S;;19;64.29;39.9;5901765011483;;;;;0;1.140;0;;0;0;0;0;
DET057;KADP1207000JS2000;Kabat;DÊTKA 7.00 - 12  JS-2;700;;12;S;;2;64.29;39.9;5901765011483;;;;;0;1.140;0;;0;0;0;0;
DET057;KADP1207000JS2000;Kabat;DÊTKA 7.00 - 12  JS-2;700;;12;S;;5;64.29;39.9;5901765011483;;;;;0;1.140;0;;0;0;0;0;
DET057;KADP1207000JS2000;Kabat;DÊTKA 7.00 - 12  JS-2;700;;12;S;;35;64.29;39.9;5901765011483;;;;;0;1.140;0;;0;0;0;0;
DET057;KADP1207000JS2000;Kabat;DÊTKA 7.00 - 12  JS-2;700;;12;S;;12;64.29;39.9;5901765011483;;;;;0;1.140;0;;0;0;0;0;
DET057;KADP1207000JS2000;Kabat;DÊTKA 7.00 - 12  JS-2;700;;12;S;;16;64.29;39.9;5901765011483;;;;;0;1.140;0;;0;0;0;0;
DET057;KADP1207000JS2000;Kabat;DÊTKA 7.00 - 12  JS-2;700;;12;S;;58;64.29;39.9;5901765011483;;;;;0;1.140;0;;0;0;0;0;
DET057;KADP1207000JS2000;Kabat;DÊTKA 7.00 - 12  JS-2;700;;12;S;;100;64.29;39.9;5901765011483;;;;;0;1.140;0;;0;0;0;0;
DET057;KADP1207000JS2000;Kabat;DÊTKA 7.00 - 12  JS-2;700;;12;S;;4;64.29;39.9;5901765011483;;;;;0;1.140;0;;0;0;0;0;
DET057;KADP1207000JS2000;Kabat;DÊTKA 7.00 - 12  JS-2;700;;12;S;;5;64.29;39.9;5901765011483;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;20;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;31;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;32;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;10;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;0;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;17;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;33;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;8;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;20;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;100;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;41;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;19;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;100;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;5;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;100;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;24;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET010;KADP1207000V30218;Kabat;DÊTKA 7.00 - 12  V3.02.18;700;;12;A3;;8;68.31;42.39;5901765011070;;;;;0;1.140;0;;0;0;0;0;
DET129;KADP120D8500TR218;Kabat;DÊTKA 23 x 8.5/10.5 - 12  TR-218;8.5;82;12;T;;4;59.14;36.3;5901765012169;;;;;0;1.470;0;;0;0;0;0;
DET129;KADP120D8500TR218;Kabat;DÊTKA 23 x 8.5/10.5 - 12  TR-218;8.5;82;12;T;;23;59.14;36.3;5901765012169;;;;;0;1.470;0;;0;0;0;0;
DET129;KADP120D8500TR218;Kabat;DÊTKA 23 x 8.5/10.5 - 12  TR-218;8.5;82;12;T;;9;59.14;36.3;5901765012169;;;;;0;1.470;0;;0;0;0;0;
DET129;KADP120D8500TR218;Kabat;DÊTKA 23 x 8.5/10.5 - 12  TR-218;8.5;82;12;T;;4;59.14;36.3;5901765012169;;;;;0;1.470;0;;0;0;0;0;
DET129;KADP120D8500TR218;Kabat;DÊTKA 23 x 8.5/10.5 - 12  TR-218;8.5;82;12;T;;1;59.14;36.3;5901765012169;;;;;0;1.470;0;;0;0;0;0;
DET129;KADP120D8500TR218;Kabat;DÊTKA 23 x 8.5/10.5 - 12  TR-218;8.5;82;12;T;;36;59.14;36.3;5901765012169;;;;;0;1.470;0;;0;0;0;0;
DET129;KADP120D8500TR218;Kabat;DÊTKA 23 x 8.5/10.5 - 12  TR-218;8.5;82;12;T;;43;59.14;36.3;5901765012169;;;;;0;1.470;0;;0;0;0;0;
DET129;KADP120D8500TR218;Kabat;DÊTKA 23 x 8.5/10.5 - 12  TR-218;8.5;82;12;T;;1;59.14;36.3;5901765012169;;;;;0;1.470;0;;0;0;0;0;
DET129;KADP120D8500TR218;Kabat;DÊTKA 23 x 8.5/10.5 - 12  TR-218;8.5;82;12;T;;1;59.14;36.3;5901765012169;;;;;0;1.470;0;;0;0;0;0;
DET059;KADP120K300013000;Kabat;DÊTKA 23 x 10 - 12  TR-13;23;82;12;A1;;1;75.08;46.09;5901765011506;;;;;0;1.140;0;;0;0;0;0;
DET059;KADP120K300013000;Kabat;DÊTKA 23 x 10 - 12  TR-13;23;82;12;A1;;2;75.08;46.09;5901765011506;;;;;0;1.140;0;;0;0;0;0;
DET059;KADP120K300013000;Kabat;DÊTKA 23 x 10 - 12  TR-13;23;82;12;A1;;33;75.08;46.09;5901765011506;;;;;0;1.140;0;;0;0;0;0;
DET059;KADP120K300013000;Kabat;DÊTKA 23 x 10 - 12  TR-13;23;82;12;A1;;15;75.08;46.09;5901765011506;;;;;0;1.140;0;;0;0;0;0;
DET059;KADP120K300013000;Kabat;DÊTKA 23 x 10 - 12  TR-13;23;82;12;A1;;1;75.08;46.09;5901765011506;;;;;0;1.140;0;;0;0;0;0;
DET059;KADP120K300013000;Kabat;DÊTKA 23 x 10 - 12  TR-13;23;82;12;A1;;27;75.08;46.09;5901765011506;;;;;0;1.140;0;;0;0;0;0;
DET059;KADP120K300013000;Kabat;DÊTKA 23 x 10 - 12  TR-13;23;82;12;A1;;12;75.08;46.09;5901765011506;;;;;0;1.140;0;;0;0;0;0;
DET059;KADP120K300013000;Kabat;DÊTKA 23 x 10 - 12  TR-13;23;82;12;A1;;2;75.08;46.09;5901765011506;;;;;0;1.140;0;;0;0;0;0;
DET047;KADP150105000TR13;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-13;;82;15;0;;1;65.34;40.11;5901765011391;;;;;0;1.560;0;;0;0;0;0;
DET047;KADP150105000TR13;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-13;;82;15;0;;4;65.34;40.11;5901765011391;;;;;0;1.560;0;;0;0;0;0;
DET047;KADP150105000TR13;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-13;;82;15;0;;44;65.34;40.11;5901765011391;;;;;0;1.560;0;;0;0;0;0;
DET047;KADP150105000TR13;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-13;;82;15;0;;2;65.34;40.11;5901765011391;;;;;0;1.560;0;;0;0;0;0;
DET047;KADP150105000TR13;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-13;;82;15;0;;13;65.34;40.11;5901765011391;;;;;0;1.560;0;;0;0;0;0;
DET047;KADP150105000TR13;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-13;;82;15;0;;27;65.34;40.11;5901765011391;;;;;0;1.560;0;;0;0;0;0;
DET047;KADP150105000TR13;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-13;;82;15;0;;4;65.34;40.11;5901765011391;;;;;0;1.560;0;;0;0;0;0;
DET047;KADP150105000TR13;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-13;;82;15;0;;56;65.34;40.11;5901765011391;;;;;0;1.560;0;;0;0;0;0;
DET047;KADP150105000TR13;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-13;;82;15;0;;5;65.34;40.11;5901765011391;;;;;0;1.560;0;;0;0;0;0;
DET084;KADP150105000TR15;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-15;;82;15;0;;4;65.7;40.78;5901765011735;;;;;0;1.560;0;;0;0;0;0;
DET084;KADP150105000TR15;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-15;;82;15;0;;4;65.7;40.78;5901765011735;;;;;0;1.560;0;;0;0;0;0;
DET084;KADP150105000TR15;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-15;;82;15;0;;4;65.7;40.78;5901765011735;;;;;0;1.560;0;;0;0;0;0;
DET084;KADP150105000TR15;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-15;;82;15;0;;42;65.7;40.78;5901765011735;;;;;0;1.560;0;;0;0;0;0;
DET084;KADP150105000TR15;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-15;;82;15;0;;1;65.7;40.78;5901765011735;;;;;0;1.560;0;;0;0;0;0;
DET084;KADP150105000TR15;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-15;;82;15;0;;4;65.7;40.78;5901765011735;;;;;0;1.560;0;;0;0;0;0;
DET084;KADP150105000TR15;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-15;;82;15;0;;26;65.7;40.78;5901765011735;;;;;0;1.560;0;;0;0;0;0;
DET084;KADP150105000TR15;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-15;;82;15;0;;4;65.7;40.78;5901765011735;;;;;0;1.560;0;;0;0;0;0;
DET084;KADP150105000TR15;Kabat;DÊTKA 27 x 8.50/10.50 - 15  TR-15;;82;15;0;;3;65.7;40.78;5901765011735;;;;;0;1.560;0;;0;0;0;0;
